"";"ID";"Habitattype";"Versie";"Kwaliteitsniveau";"Status";"Aggregatiemethode";"Index_min_min";"Index_min_harm";"Index_harm_harm"
"113";"AN_VOL_002_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"114";"AN_VVM_001_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"115";"AN_VVM_002_3160_16";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,0869565217391304;-0,319112627986348
"116";"AN_VVM_003_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,971428571428571;-0,923664122137403;-0,920952473894797
"117";"AN_VVM_004_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,596577017114915;-0,580152671755725
"118";"AN_VVM_004_3160_18";"3160";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"119";"AN_ZAM_002_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,857142857142857;-0,695652173913043;-0,5625
"120";"AN_ZAM_003_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"121";"AN_ZEG_002_3130n_17";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"122";"AN_ZEG_002_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,153846153846154;-0,0902351442140624
"123";"AN_ZEG_003_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,142857142857143;-0,0511408339889852;0,0279547523078922
"124";"AN_ZEG_004_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"125";"LI_ABH_011_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"126";"LI_BAT_001_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,928571428571428;-0,853658536585365;-0,841059602649006
"127";"LI_BAT_001_3160_18";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,642857142857143;-0,375;-0,451515852811849
"128";"LI_BBV_001_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,857142857142857;-0,752066115702479;-0,705963785370175
"129";"LI_BEG_002_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"130";"LI_BEG_003_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,4;-0,4
"131";"LI_BER_001_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"132";"LI_BER_001_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"133";"LI_BER_003_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"134";"LI_BER_003_3140_18";"3140";"Versie 3";1;FALSE;"RapportageHR";0,3;1,28191489361702;0,68565815324165
"135";"LI_BER_004_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"136";"LI_BOK_001_3150_18";"3150";"Versie 3";1;TRUE;"RapportageHR";0;0,195945945945946;0,248329621380846
"137";"LI_BOK_002_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"138";"LI_BOK_003_3130n_18";"3130_na";"Versie 3";1;TRUE;"RapportageHR";-1;-1;-1
"139";"LI_BOK_004_3130a_16";"3130_aom";"Versie 3";1;TRUE;"RapportageHR";-0,666666666666667;-0,333955223880597;-0,28194736627409
"140";"LI_BOK_004_3130n_16";"3130_na";"Versie 3";1;TRUE;"RapportageHR";-1;-1;-1
"141";"LI_BOK_006_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,4;-0,364894247875074
"142";"LI_BOK_006_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"143";"LI_BOK_007_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"144";"LI_BOK_007_3130n_17";"3130_na";"Versie 3";1;TRUE;"RapportageHR";-1;-1;-1
"145";"LI_BOK_008_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"146";"LI_BOK_008_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"147";"LI_DKV_002_3140_17";"3140";"Versie 3";1;FALSE;"RapportageHR";-0,571428571428571;-0,0999999999999993;-0,354107648725212
"148";"LI_DON_002_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"149";"LI_DON_002_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,25;-0,200902934537246
"150";"LI_DON_003_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"151";"LI_EGO_001_3150_18";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,571428571428571;-0,25;-0,0999999999999996
"152";"LI_HAG_001_3160_18";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,277777777777778;0,258064516129032;-0,0387323943661972
"153";"LI_HAG_002_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,511340206185567;-0,505933290570879
"154";"LI_HAG_003_3160_18";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;0;-0,294117647058824
"155";"LI_HAG_004_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,409090909090909;-0,376856036152357
"156";"LI_HAG_004_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"157";"LI_HOE_001_3130a_18";"3130_aom";"Versie 3";1;TRUE;"RapportageHR";-0,666666666666667;-0,365384615384616;-0,322214031207765
"158";"LI_JUF_001_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"159";"LI_JUF_001_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"160";"LI_LAN_008_3150_16";"3150";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"161";"LI_LOM_001_3130a_18";"3130_aom";"Versie 3";1;TRUE;"RapportageHR";-0,333333333333333;-0,106382978723404;-0,0261724925346913
"162";"LI_MAT_001_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"163";"LI_MAT_002_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"164";"LI_MAT_002_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"165";"LI_MAT_002_3140_16";"3140";"Versie 3";1;FALSE;"RapportageHR";-0,885714285714286;-0,694152923538232;-0,794989591558395
"166";"LI_MAT_003_3150_16";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,928571428571428;-0,822164948453607;-0,821741790740362
"167";"LI_MAT_004_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"168";"LI_MAT_007_3140_16";"3140";"Versie 3";1;FALSE;"RapportageHR";0,02;1,02649006622517;0,577319587628866
