"";"Versie";"Habitatsubtype";"Criterium";"Indicator";"Voorwaarde";"SoortengroepID";"SoortensubgroepID";"Omschrijving";"WetNaam";"NedNaam";"NBNTaxonVersionKey";"Taxontype";"WetNaamKort"
"143";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Teesdalia nudicaulis (L.) R. Brown";"Klein tasjeskruid";"INBSYS0000008362";NA;"Teesdalia nudicaulis"
"144";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Aira praecox L.";"Vroege haver";"INBSYS0000013773";NA;"Aira praecox"
"145";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Erodium cicutarium (L.) L'Hérit.";"Gewone reigersbek + duinreigersbek";"INBSYS0000009792";NA;"Erodium cicutarium"
"146";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Arenaria serpyllifolia L.";"Zandmuur";"INBSYS0000014022";NA;"Arenaria serpyllifolia"
"147";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Aphanes inexspectata W. Lippert";"Kleine leeuwenklauw";"INBSYS0000016808";NA;"Aphanes inexspectata"
"148";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Vulpia bromoides (L.) S.F. Gray";"Eekhoorngras";"INBSYS0000008192";NA;"Vulpia bromoides"
"149";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Crepis capillaris (L.) Wallr.";"Klein streepzaad";"INBSYS0000014823";NA;"Crepis capillaris"
"150";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Ornithopus perpusillus L.";"Klein vogelpootje";"INBSYS0000014152";NA;"Ornithopus perpusillus"
"151";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Poa annua L.";"Straatgras";"INBSYS0000013735";NA;"Poa annua"
"152";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;NA;NA;"Filago minima (Smith) Pers.";"Dwergviltkruid";"INBSYS0000014720";NA;"Filago minima"
"153";"Versie 2.0";"2330_dw";"Structuur";"éénjarigen";"bedekking";1835;1284;NA;"Spergula";"Spurrie";NA;NA;"Spergula"
"154";"Versie 2.0";"2330_dw";"Verstoring";"invasieve exoten";"bedekking";1796;NA;NA;"Campylopus introflexus (Hedw.) Brid.";"Grijs kronkelsteeltje";NA;NA;"Campylopus introflexus"
"155";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Lythrum salicaria L.";"Grote kattenstaart";"INBSYS0000014272";NA;"Lythrum salicaria"
"156";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Agrostis stolonifera L.";"Fioringras";"INBSYS0000013780";NA;"Agrostis stolonifera"
"157";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Myriophyllum spicatum L.";"Aarvederkruid";"INBSYS0000014290";NA;"Myriophyllum spicatum"
"158";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Glyceria maxima (Hartm.) Holmberg";"Liesgras";"INBSYS0000009594";NA;"Glyceria maxima"
"159";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Spirodela polyrhiza (L.) Schleid.";"Veelwortelig kroos";"INBSYS0000017189";NA;"Spirodela polyrhiza"
"160";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Potamogeton pusillus L.";"Tenger fonteinkruid";"INBSYS0000013571";NA;"Potamogeton pusillus"
"161";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Wolffia arrhiza (L.) Hork. ex Wimm.";"Wortelloos kroos";"INBSYS0000008177";NA;"Wolffia arrhiza"
"162";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Polygonum hydropiper L.";"Waterpeper";"INBSYS0000016167";NA;"Polygonum hydropiper"
"163";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Glyceria fluitans (L.) R. Brown";"Mannagras";"INBSYS0000009597";NA;"Glyceria fluitans"
"164";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Calamagrostis canescens (Weber) Roth";"Hennegras";"INBSYS0000010282";NA;"Calamagrostis canescens"
"165";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;NA;NA;"Juncus effusus L.";"Pitrus";"INBSYS0000013616";NA;"Juncus effusus"
"166";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;728;NA;"Lemna";"Eendekroos";NA;NA;"Lemna"
"167";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;276;NA;"Ceratophyllum";"Hoornblad";NA;NA;"Ceratophyllum"
"168";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;165;NA;"Bidens";"Tandzaad";NA;NA;"Bidens"
"169";"Versie 2.0";"3110";"Verstoring";"eutrofiëring";"bedekking";1970;1401;NA;"Typha";"Lisdodde";NA;NA;"Typha"
"170";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Hydrocotyle ranunculoides L. f.";"Grote waternavel";"INBSYS0000016993";NA;"Hydrocotyle ranunculoides"
"171";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Lagarosiphon major (Ridley) Moss";NA;"INBSYS0000013559";NA;"Lagarosiphon major"
"172";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Juncus canadensis J. Gay ex Laharpe";"Canadese rus";"INBSYS0000009463";NA;"Juncus canadensis"
"173";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Ludwigia grandiflora (Michaux) Greuter et Burdet";"Waterteunisbloem";"INBSYS0000009356";NA;"Ludwigia grandiflora"
"174";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Lemna turionifera Landolt";"Knopkroos";"INBSYS0000009410";NA;"Lemna turionifera"
"175";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Myriophyllum aquaticum (Velloso) Verdc.";"Parelvederkruid";"INBSYS0000009221";NA;"Myriophyllum aquaticum"
"176";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Crassula helmsii (T. Kirk) Cock.";"Watercrassula";"INBSYS0000010010";NA;"Crassula helmsii"
"177";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Azolla filiculoides Lam.";"Grote kroosvaren";"INBSYS0000013545";NA;"Azolla filiculoides"
"178";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Elodea nuttallii (Planch.) St John";"Smalle waterpest";"INBSYS0000009854";NA;"Elodea nuttallii"
"179";"Versie 2.0";"3110";"Verstoring";"invasieve exoten";"bedekking";1860;NA;NA;"Lemna minuta Humb., Bonpl. et Kunth";"Dwergkroos";"INBSYS0000009411";NA;"Lemna minuta"
"180";"Versie 2.0";"3110";"Verstoring";"vergrassing";"bedekking";2013;NA;NA;"Agrostis canina L.";"Moerasstruisgras";"INBSYS0000013777";NA;"Agrostis canina"
"181";"Versie 2.0";"3110";"Verstoring";"vergrassing";"bedekking";2013;NA;NA;"Molinia caerulea (L.) Moench";"Pijpenstrootje";"INBSYS0000013716";NA;"Molinia caerulea"
"182";"Versie 2.0";"3110";"Verstoring";"verzuring";"bedekking";1879;NA;NA;"Warnstorfia fluitans (Hedw.) Loeske";"Vensikkelmos";NA;NA;"Warnstorfia fluitans"
"183";"Versie 2.0";"3110";"Verstoring";"verzuring";"bedekking";1879;NA;NA;"Juncus bulbosus L.";"Knolrus";"INBSYS0000013624";NA;"Juncus bulbosus"
"184";"Versie 2.0";"3110";"Verstoring";"verzuring";"bedekking";1879;1289;NA;"Sphagnum";"Veenmos (G)";NA;NA;"Sphagnum"
"185";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Juncus effusus L.";"Pitrus";"INBSYS0000013616";NA;"Juncus effusus"
"186";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Agrostis stolonifera L.";"Fioringras";"INBSYS0000013780";NA;"Agrostis stolonifera"
"187";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Myriophyllum spicatum L.";"Aarvederkruid";"INBSYS0000014290";NA;"Myriophyllum spicatum"
"188";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Lythrum salicaria L.";"Grote kattenstaart";"INBSYS0000014272";NA;"Lythrum salicaria"
"189";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Potamogeton pusillus L.";"Tenger fonteinkruid";"INBSYS0000013571";NA;"Potamogeton pusillus"
"190";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Wolffia arrhiza (L.) Hork. ex Wimm.";"Wortelloos kroos";"INBSYS0000008177";NA;"Wolffia arrhiza"
"191";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Glyceria maxima (Hartm.) Holmberg";"Liesgras";"INBSYS0000009594";NA;"Glyceria maxima"
"192";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Spirodela polyrhiza (L.) Schleid.";"Veelwortelig kroos";"INBSYS0000017189";NA;"Spirodela polyrhiza"
"193";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Glyceria fluitans (L.) R. Brown";"Mannagras";"INBSYS0000009597";NA;"Glyceria fluitans"
"194";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Polygonum hydropiper L.";"Waterpeper";"INBSYS0000016167";NA;"Polygonum hydropiper"
"195";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;NA;NA;"Calamagrostis canescens (Weber) Roth";"Hennegras";"INBSYS0000010282";NA;"Calamagrostis canescens"
"196";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;276;NA;"Ceratophyllum";"Hoornblad";NA;NA;"Ceratophyllum"
"197";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;165;NA;"Bidens";"Tandzaad";NA;NA;"Bidens"
"198";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;1401;NA;"Typha";"Lisdodde";NA;NA;"Typha"
"199";"Versie 2.0";"3130_aom";"Verstoring";"eutrofiëring";"bedekking";1870;728;NA;"Lemna";"Eendekroos";NA;NA;"Lemna"
"200";"Versie 2.0";"3130_aom";"Verstoring";"verzuring";"bedekking";1593;NA;NA;"Juncus bulbosus L.";"Knolrus";"INBSYS0000013624";NA;"Juncus bulbosus"
"201";"Versie 2.0";"3130_aom";"Verstoring";"verzuring";"bedekking";1593;NA;NA;"Warnstorfia fluitans (Hedw.) Loeske";"Vensikkelmos";NA;NA;"Warnstorfia fluitans"
"202";"Versie 2.0";"3130_aom";"Verstoring";"verzuring";"bedekking";1593;1289;NA;"Sphagnum";"Veenmos (G)";NA;NA;"Sphagnum"
"203";"Versie 2.0";"3130_aom";"Verstoring";"vergrassing";"bedekking";2066;NA;NA;"Agrostis canina L.";"Moerasstruisgras";"INBSYS0000013777";NA;"Agrostis canina"
"204";"Versie 2.0";"3130_aom";"Verstoring";"vergrassing";"bedekking";2066;NA;NA;"Molinia caerulea (L.) Moench";"Pijpenstrootje";"INBSYS0000013716";NA;"Molinia caerulea"
"205";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Hydrocotyle ranunculoides L. f.";"Grote waternavel";"INBSYS0000016993";NA;"Hydrocotyle ranunculoides"
"206";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Lagarosiphon major (Ridley) Moss";NA;"INBSYS0000013559";NA;"Lagarosiphon major"
"207";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Lemna minuta Humb., Bonpl. et Kunth";"Dwergkroos";"INBSYS0000009411";NA;"Lemna minuta"
"208";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Elodea nuttallii (Planch.) St John";"Smalle waterpest";"INBSYS0000009854";NA;"Elodea nuttallii"
"209";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Crassula helmsii (T. Kirk) Cock.";"Watercrassula";"INBSYS0000010010";NA;"Crassula helmsii"
"210";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Juncus canadensis J. Gay ex Laharpe";"Canadese rus";"INBSYS0000009463";NA;"Juncus canadensis"
"211";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Myriophyllum aquaticum (Velloso) Verdc.";"Parelvederkruid";"INBSYS0000009221";NA;"Myriophyllum aquaticum"
"212";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Ludwigia grandiflora (Michaux) Greuter et Burdet";"Waterteunisbloem";"INBSYS0000009356";NA;"Ludwigia grandiflora"
"213";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Lemna turionifera Landolt";"Knopkroos";"INBSYS0000009410";NA;"Lemna turionifera"
"214";"Versie 2.0";"3130_aom";"Verstoring";"invasieve exoten";"bedekking";2101;NA;NA;"Azolla filiculoides Lam.";"Grote kroosvaren";"INBSYS0000013545";NA;"Azolla filiculoides"
"215";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Lagarosiphon major (Ridley) Moss";NA;"INBSYS0000013559";NA;"Lagarosiphon major"
"216";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Lemna turionifera Landolt";"Knopkroos";"INBSYS0000009410";NA;"Lemna turionifera"
"217";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Lemna minuta Humb., Bonpl. et Kunth";"Dwergkroos";"INBSYS0000009411";NA;"Lemna minuta"
"218";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Crassula helmsii (T. Kirk) Cock.";"Watercrassula";"INBSYS0000010010";NA;"Crassula helmsii"
"219";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Elodea nuttallii (Planch.) St John";"Smalle waterpest";"INBSYS0000009854";NA;"Elodea nuttallii"
"220";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Myriophyllum aquaticum (Velloso) Verdc.";"Parelvederkruid";"INBSYS0000009221";NA;"Myriophyllum aquaticum"
"221";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Azolla filiculoides Lam.";"Grote kroosvaren";"INBSYS0000013545";NA;"Azolla filiculoides"
"222";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Juncus canadensis J. Gay ex Laharpe";"Canadese rus";"INBSYS0000009463";NA;"Juncus canadensis"
"223";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Ludwigia grandiflora (Michaux) Greuter et Burdet";"Waterteunisbloem";"INBSYS0000009356";NA;"Ludwigia grandiflora"
"224";"Versie 2.0";"3130_na";"Verstoring";"invasieve exoten";"bedekking";1583;NA;NA;"Hydrocotyle ranunculoides L. f.";"Grote waternavel";"INBSYS0000016993";NA;"Hydrocotyle ranunculoides"
"225";"Versie 2.0";"3130_na";"Verstoring";"verzuring";"bedekking";2162;NA;NA;"Juncus bulbosus L.";"Knolrus";"INBSYS0000013624";NA;"Juncus bulbosus"
"226";"Versie 2.0";"3130_na";"Verstoring";"verzuring";"bedekking";2162;1289;NA;"Sphagnum";"Veenmos (G)";NA;NA;"Sphagnum"
"227";"Versie 2.0";"3130_na";"Verstoring";"vergrassing";"bedekking";1895;NA;NA;"Molinia caerulea (L.) Moench";"Pijpenstrootje";"INBSYS0000013716";NA;"Molinia caerulea"
"228";"Versie 2.0";"3130_na";"Verstoring";"vergrassing";"bedekking";1895;NA;NA;"Agrostis canina L.";"Moerasstruisgras";"INBSYS0000013777";NA;"Agrostis canina"
"229";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;NA;NA;"Polygonum hydropiper L.";"Waterpeper";"INBSYS0000016167";NA;"Polygonum hydropiper"
"230";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;NA;NA;"Calamagrostis canescens (Weber) Roth";"Hennegras";"INBSYS0000010282";NA;"Calamagrostis canescens"
"231";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;NA;NA;"Juncus effusus L.";"Pitrus";"INBSYS0000013616";NA;"Juncus effusus"
"232";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;NA;NA;"Glyceria maxima (Hartm.) Holmberg";"Liesgras";"INBSYS0000009594";NA;"Glyceria maxima"
"233";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;NA;NA;"Glyceria fluitans (L.) R. Brown";"Mannagras";"INBSYS0000009597";NA;"Glyceria fluitans"
"234";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;NA;NA;"Agrostis stolonifera L.";"Fioringras";"INBSYS0000013780";NA;"Agrostis stolonifera"
"235";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;NA;NA;"Lythrum salicaria L.";"Grote kattenstaart";"INBSYS0000014272";NA;"Lythrum salicaria"
"236";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;165;NA;"Bidens";"Tandzaad";NA;NA;"Bidens"
"237";"Versie 2.0";"3130_na";"Verstoring";"eutrofiëring";"bedekking";1990;1401;NA;"Typha";"Lisdodde";NA;NA;"Typha"
"238";"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"bedekking";2068;NA;NA;"Myriophyllum spicatum L.";"Aarvederkruid";"INBSYS0000014290";NA;"Myriophyllum spicatum"
"239";"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"bedekking";2068;NA;NA;"Glyceria maxima (Hartm.) Holmberg";"Liesgras";"INBSYS0000009594";NA;"Glyceria maxima"
"240";"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"bedekking";2068;NA;NA;"Spirodela polyrhiza (L.) Schleid.";"Veelwortelig kroos";"INBSYS0000017189";NA;"Spirodela polyrhiza"
"241";"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"bedekking";2068;NA;NA;"Wolffia arrhiza (L.) Hork. ex Wimm.";"Wortelloos kroos";"INBSYS0000008177";NA;"Wolffia arrhiza"
"242";"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"bedekking";2068;NA;NA;"Azolla filiculoides Lam.";"Grote kroosvaren";"INBSYS0000013545";NA;"Azolla filiculoides"
"243";"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"bedekking";2068;276;NA;"Ceratophyllum";"Hoornblad";NA;NA;"Ceratophyllum"
"244";"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"bedekking";2068;728;NA;"Lemna";"Eendekroos";NA;NA;"Lemna"
"245";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Lemna minuta Humb., Bonpl. et Kunth";"Dwergkroos";"INBSYS0000009411";NA;"Lemna minuta"
"246";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Elodea nuttallii (Planch.) St John";"Smalle waterpest";"INBSYS0000009854";NA;"Elodea nuttallii"
"247";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Hydrocotyle ranunculoides L. f.";"Grote waternavel";"INBSYS0000016993";NA;"Hydrocotyle ranunculoides"
"248";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Lagarosiphon major (Ridley) Moss";NA;"INBSYS0000013559";NA;"Lagarosiphon major"
"249";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Juncus canadensis J. Gay ex Laharpe";"Canadese rus";"INBSYS0000009463";NA;"Juncus canadensis"
"250";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Lemna turionifera Landolt";"Knopkroos";"INBSYS0000009410";NA;"Lemna turionifera"
"251";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Azolla filiculoides Lam.";"Grote kroosvaren";"INBSYS0000013545";NA;"Azolla filiculoides"
"252";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Ludwigia grandiflora (Michaux) Greuter et Burdet";"Waterteunisbloem";"INBSYS0000009356";NA;"Ludwigia grandiflora"
"253";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Crassula helmsii (T. Kirk) Cock.";"Watercrassula";"INBSYS0000010010";NA;"Crassula helmsii"
"254";"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"bedekking";1998;NA;NA;"Myriophyllum aquaticum (Velloso) Verdc.";"Parelvederkruid";"INBSYS0000009221";NA;"Myriophyllum aquaticum"
"255";"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"bedekking";1602;NA;NA;"Myriophyllum spicatum L.";"Aarvederkruid";"INBSYS0000014290";NA;"Myriophyllum spicatum"
"256";"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"bedekking";1602;NA;NA;"Potamogeton pectinatus L.";"Schedefonteinkruid";"INBSYS0000013575";NA;"Potamogeton pectinatus"
"257";"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"bedekking";1602;NA;NA;"Wolffia arrhiza (L.) Hork. ex Wimm.";"Wortelloos kroos";"INBSYS0000008177";NA;"Wolffia arrhiza"
"258";"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"bedekking";1602;NA;NA;"Azolla filiculoides Lam.";"Grote kroosvaren";"INBSYS0000013545";NA;"Azolla filiculoides"
"259";"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"bedekking";1602;NA;NA;"Glyceria maxima (Hartm.) Holmberg";"Liesgras";"INBSYS0000009594";NA;"Glyceria maxima"
"260";"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"bedekking";1602;NA;NA;"Spirodela polyrhiza (L.) Schleid.";"Veelwortelig kroos";"INBSYS0000017189";NA;"Spirodela polyrhiza"
"261";"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"bedekking";1602;728;NA;"Lemna";"Eendekroos";NA;NA;"Lemna"
"262";"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"bedekking";1602;276;NA;"Ceratophyllum";"Hoornblad";NA;NA;"Ceratophyllum"
"263";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Crassula helmsii (T. Kirk) Cock.";"Watercrassula";"INBSYS0000010010";NA;"Crassula helmsii"
"264";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Lemna minuta Humb., Bonpl. et Kunth";"Dwergkroos";"INBSYS0000009411";NA;"Lemna minuta"
"265";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Juncus canadensis J. Gay ex Laharpe";"Canadese rus";"INBSYS0000009463";NA;"Juncus canadensis"
"266";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Ludwigia grandiflora (Michaux) Greuter et Burdet";"Waterteunisbloem";"INBSYS0000009356";NA;"Ludwigia grandiflora"
"267";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Elodea nuttallii (Planch.) St John";"Smalle waterpest";"INBSYS0000009854";NA;"Elodea nuttallii"
"268";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Myriophyllum aquaticum (Velloso) Verdc.";"Parelvederkruid";"INBSYS0000009221";NA;"Myriophyllum aquaticum"
"269";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Hydrocotyle ranunculoides L. f.";"Grote waternavel";"INBSYS0000016993";NA;"Hydrocotyle ranunculoides"
"270";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Azolla filiculoides Lam.";"Grote kroosvaren";"INBSYS0000013545";NA;"Azolla filiculoides"
"271";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Lemna turionifera Landolt";"Knopkroos";"INBSYS0000009410";NA;"Lemna turionifera"
"272";"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"bedekking";1520;NA;NA;"Lagarosiphon major (Ridley) Moss";NA;"INBSYS0000013559";NA;"Lagarosiphon major"
"273";"Versie 2.0";"3160";"Verstoring";"verzuring";"bedekking";1880;NA;NA;"Warnstorfia fluitans (Hedw.) Loeske";"Vensikkelmos";NA;NA;"Warnstorfia fluitans"
