"ID";"IDPlots";"Habitattype";"Versie";"Indicator";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"Scenario"
"IV2017020318560367";170798;"7140_oli";"Versie 3";"verruiging";"bedekking verruiging";"1";"<=";"10";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"(korst)moslaag";"bedekking moslaag";"3";">=";"10";FALSE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"62,5";"<=";"70";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking drijflaag";NA;">=";"10";NA;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking open water";NA;">=";"10";NA;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte moeras in ha";NA;">=";"0,1";NA;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutelsoorten";"64,170625";">=";"30";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutel- en overige soorten";"77,5696356601751";">=";"50";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"structuurschade";"bedekking structuurschade";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"verbossing";"bedekking verbossing";"10";"<";"10";FALSE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"bedekking verruiging/vergrassing/vermossing";"11,4296439516938";"<=";"30";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"(korst)moslaag";"bedekking moslaag";"3";">=";"10";FALSE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"dominantie van één soort";"dominantie van een soort excl. draadzegge";"62,5";"<=";"70";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"bedekking sleutel- en overige soorten";"bedekking sleutelsoorten";"7,299852375";">=";"30";FALSE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"8,71152975";"<=";"10";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"invasieve exoten";"bedekking invasieve exoten";"0";"=";"0";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"structuurschade";"bedekking structuurschade";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"verbossing";"bedekking verbossing";"10";"<=";"10";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"vergrassing";"bedekking vergrassing";"1,5";"<=";"30";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020713102084";863862;"7140_meso";"Versie 3";"verruiging";"bedekking verruiging";"3,947725";"<=";"30";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"(korst)moslaag";"bedekking moslaag";"0";">=";"10";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"87,5";"<=";"70";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking drijflaag";NA;">=";"10";NA;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking open water";NA;">=";"10";NA;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte moeras in ha";NA;">=";"0,1";NA;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutelsoorten";"5,88817500000001";">=";"30";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutel- en overige soorten";"12,3153475121768";">=";"50";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"structuurschade";"bedekking structuurschade";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"verbossing";"bedekking verbossing";"25";"<";"10";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"bedekking verruiging/vergrassing/vermossing";"15,3754533136458";"<=";"30";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"(korst)moslaag";"bedekking moslaag";"0";">=";"10";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"dominantie van één soort";"dominantie van een soort excl. draadzegge";"87,5";"<=";"70";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"bedekking sleutel- en overige soorten";"bedekking sleutelsoorten";"8,22685385125";">=";"30";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"10,0599992705344";"<=";"10";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"invasieve exoten";"bedekking invasieve exoten";"0";"=";"0";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"structuurschade";"bedekking structuurschade";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"verbossing";"bedekking verbossing";"25";"<=";"10";FALSE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"vergrassing";"bedekking vergrassing";"3";"<=";"30";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020813265807";1013294;"7140_meso";"Versie 3";"verruiging";"bedekking verruiging";"87,875";"<=";"30";FALSE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"(korst)moslaag";"bedekking moslaag";"48,2259375";">=";"10";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"87,5";"<=";"70";FALSE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking drijflaag";NA;">=";"10";NA;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking open water";NA;">=";"10";NA;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte moeras in ha";NA;">=";"0,1";NA;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutelsoorten";"38,0691831054688";">=";"30";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutel- en overige soorten";"71,174922374471";">=";"50";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"structuurschade";"bedekking structuurschade";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"verbossing";"bedekking verbossing";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"bedekking verruiging/vergrassing/vermossing";"91,47309375";"<=";"30";FALSE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"(korst)moslaag";"bedekking moslaag";"48,2259375";">=";"10";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"dominantie van één soort";"dominantie van een soort excl. draadzegge";"87,5";"<=";"70";FALSE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"bedekking sleutel- en overige soorten";"bedekking sleutelsoorten";"39,9271076123047";">=";"30";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"5,91";"<=";"10";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"invasieve exoten";"bedekking invasieve exoten";"0";"=";"0";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"structuurschade";"bedekking structuurschade";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"vergrassing";"bedekking vergrassing";"90,9375";"<=";"30";FALSE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020814143501";518902;"7140_meso";"Versie 3";"verruiging";"bedekking verruiging";"4,45500000000001";"<=";"30";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"naakte bodem";"bedekking naakte bodem";"1";"<=";"30";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"naakte bodem";"bedekking naakte bodem";"1";">=";"5";FALSE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"65,24550625";">=";"10";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"ruderalisering";"bedekking ruderalisering";"2,9701";"<=";"30";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"4";"<";"10";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"verbraming";"bedekking verbraming";"0";"<";"30";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"vergrassing";"bedekking vergrassing";"90,00757421875";"<=";"70";FALSE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 2.0";"vermossing";"bedekking mossen en korstmossen";"99,1787109375";"<";"70";FALSE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"naakte bodem";"bedekking naakte bodem";"1";"<=";"30";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"naakte bodem";"bedekking naakte bodem";"1";">=";"5";FALSE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"65,237444640625";">=";"10";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"5,41045";"<=";"10";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"verbossing";"bedekking verbossing";"4";"<=";"10";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"94,7477311987305";"<=";"50";FALSE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"vermossing";"bedekking vermossing";"27,5";"<=";"30";TRUE;"Cirkelplot"
"IV2017020815060283";14029138;"6120";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"naakte bodem";"bedekking naakte bodem";"1";"<=";"30";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"naakte bodem";"bedekking naakte bodem";"1";">=";"5";FALSE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"7,299852375";">=";"10";FALSE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"ruderalisering";"bedekking ruderalisering";"2,9775";"<=";"30";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"verbraming";"bedekking verbraming";"0";"<";"30";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"vergrassing";"bedekking vergrassing";"90,258888671875";"<=";"70";FALSE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 2.0";"vermossing";"bedekking mossen en korstmossen";"92,6083984375";"<";"70";FALSE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"naakte bodem";"bedekking naakte bodem";"1";"<=";"30";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"naakte bodem";"bedekking naakte bodem";"1";">=";"5";FALSE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"5,8663449375";">=";"10";FALSE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"8,71152975";"<=";"10";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"93,2180678239111";"<=";"50";FALSE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"vermossing";"bedekking vermossing";"27,5";"<=";"30";TRUE;"Cirkelplot"
"IV2017020911173410";20320594;"6120";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,5";"<=";"10";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"naakte bodem";"bedekking naakte bodem";"5";"<=";"30";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"naakte bodem";"bedekking naakte bodem";"5";">=";"5";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"5,88817500000001";">=";"10";FALSE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"ruderalisering";"bedekking ruderalisering";"30,362100625";"<=";"30";FALSE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"verbraming";"bedekking verbraming";"0";"<";"30";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"vergrassing";"bedekking vergrassing";"73,2203125";"<=";"70";FALSE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 2.0";"vermossing";"bedekking mossen en korstmossen";"8,71152975";"<";"70";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"naakte bodem";"bedekking naakte bodem";"5";"<=";"30";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"naakte bodem";"bedekking naakte bodem";"5";">=";"5";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"5,88817500000001";">=";"10";FALSE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"50,532471984375";"<=";"10";FALSE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"90,4527367873047";"<=";"50";FALSE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020914013322";11366482;"6120";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"5,38850912500001";"<=";"10";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"naakte bodem";"bedekking naakte bodem";"20";"<=";"30";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"naakte bodem";"bedekking naakte bodem";"20";">=";"5";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"51,2744849046094";">=";"10";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"4";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"ruderalisering";"bedekking ruderalisering";"1,99";"<=";"30";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"verbraming";"bedekking verbraming";"1";"<";"30";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"vergrassing";"bedekking vergrassing";"63,6165625";"<=";"70";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 2.0";"vermossing";"bedekking mossen en korstmossen";"47,963125";"<";"70";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 3";"naakte bodem";"bedekking naakte bodem";"20";"<=";"30";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 3";"naakte bodem";"bedekking naakte bodem";"20";">=";"5";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"49,779159375";">=";"10";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"63,0625";"<=";"10";FALSE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020915002276";4501586;"6120";"Versie 3";"verbraming";"bedekking verbraming";"1";"<=";"10";TRUE;"Cirkelplot"
