"";"ID";"OriginalName";"Waarde";"Kenmerk";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"Vegetatielaag"
"886";"AN_ZAM_003_3150_17";"kroossoorten";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"887";"AN_ZAM_003_3150_17";"Spirodela polyrhiza (L.) Schleid.";"r";"Spirodela polyrhiza (L.) Schleid.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"888";"AN_ZAM_003_3150_17";"Hydrocharis morsus-ranae L.";"o";"Hydrocharis morsus-ranae L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"889";"AN_ZAM_003_3150_17";"Stratiotes aloides L.";"o";"Stratiotes aloides L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"890";"AN_GSV_003_3130a_17";"Agrostis canina L.";"r";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"891";"AN_GSV_003_3130a_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"892";"AN_GSV_003_3130a_17";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"893";"AN_GSV_003_3130a_17";"kroossoorten";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"894";"AN_GSV_003_3130a_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"895";"AN_GSV_003_3130a_17";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"896";"AN_GSV_003_3130a_17";"Potamogeton polygonifolius Pourr.";"r";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"897";"AN_GSV_003_3130a_17";"Agrostis canina L.";"r";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"898";"AN_GSV_003_3130a_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"899";"AN_BGO_002_3130a_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"900";"AN_BGO_002_3130a_17";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"901";"AN_BGO_002_3130a_17";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"902";"AN_BGO_002_3130a_17";"Lythrum salicaria L.";"r";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"903";"AN_BGO_002_3130a_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"904";"AN_BGO_002_3130a_17";"Potamogeton pusillus L.";"o";"Potamogeton pusillus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"905";"AN_BGO_002_3130a_17";"Typha";"f";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"906";"AN_BGO_002_3130a_17";"Juncus canadensis J. Gay ex Laharpe";"f";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"907";"AN_BGO_002_3130a_17";"Potamogeton polygonifolius Pourr.";"a";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"908";"AN_BGO_002_3130a_17";"Utricularia australis R. Brown";"a";"Utricularia australis R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"909";"AN_BGO_002_3130a_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"910";"AN_BGO_002_3130a_17";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"911";"AN_BGO_002_3130a_17";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"912";"AN_BGO_002_3130n_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"913";"AN_BGO_002_3130n_17";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"914";"AN_BGO_002_3130n_17";"Lythrum salicaria L.";"r";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"915";"AN_BGO_002_3130n_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"916";"AN_BGO_002_3130n_17";"Polygonum hydropiper L.";"f";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"917";"AN_BGO_002_3130n_17";"Juncus canadensis J. Gay ex Laharpe";"f";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"918";"AN_BGO_002_3130n_17";"Eleocharis acicularis (L.) Roem. et Schult.";"f";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"919";"AN_BGO_002_3130n_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"920";"AN_BGO_002_3130n_17";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"921";"AN_BGO_002_3130n_17";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"922";"AN_BGO_002_3140_17";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"923";"AN_BGO_002_3140_17";"Juncus canadensis J. Gay ex Laharpe";"f";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"924";"AN_BGO_002_3140_17";"Chara contraria var. hispidula A. Braun";"r";"Chara contraria var. hispidula A. Braun";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"925";"AN_BGO_002_3140_17";"Chara globularis var. virgata (Kütz.) R.D. Wood";"f";"Chara globularis var. virgata (Kütz.) R.D. Wood";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"926";"AN_BGO_002_3160_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"927";"AN_BGO_002_3160_17";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"928";"AN_BGO_002_3160_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"929";"AN_BGO_002_3160_17";"Phragmites australis (Cav.) Steud.";"f";"Phragmites australis (Cav.) Steud.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"930";"AN_BGO_002_3160_17";"Typha";"f";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"931";"AN_BGO_002_3160_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"932";"AN_BGO_002_3160_17";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"933";"AN_BGO_002_3160_17";"Phragmites australis (Cav.) Steud.";"f";"Phragmites australis (Cav.) Steud.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"934";"AN_BGO_002_3160_17";"Typha";"f";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"935";"AN_BGO_002_3160_17";"Juncus canadensis J. Gay ex Laharpe";"f";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"936";"AN_BGO_002_3160_17";"Rhynchospora alba (L.) Vahl";"r";"Rhynchospora alba (L.) Vahl";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"937";"AN_BGO_002_3160_17";"Utricularia minor L.";"o";"Utricularia minor L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"938";"AN_BGO_002_3160_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"939";"AN_BGO_002_3160_17";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"940";"AN_BGO_002_3160_17";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"941";"AN_BGO_001_3130a_17";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"942";"AN_BGO_001_3130a_17";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"943";"AN_BGO_001_3130a_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"944";"AN_BGO_001_3130a_17";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"945";"AN_BGO_001_3130a_17";"Glyceria fluitans (L.) R. Brown";"o";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"946";"AN_BGO_001_3130a_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"947";"AN_BGO_001_3130a_17";"kroossoorten";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"948";"AN_BGO_001_3130a_17";"Lythrum salicaria L.";"f";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"949";"AN_BGO_001_3130a_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"950";"AN_BGO_001_3130a_17";"Polygonum hydropiper L.";"o";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"951";"AN_BGO_001_3130a_17";"Potamogeton pusillus L.";"o";"Potamogeton pusillus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"952";"AN_BGO_001_3130a_17";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"953";"AN_BGO_001_3130a_17";"Juncus canadensis J. Gay ex Laharpe";"o";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"954";"AN_BGO_001_3130a_17";"Lemna minuta Humb., Bonpl. et Kunth";"f";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"955";"AN_BGO_001_3130a_17";"Hypericum elodes L.";"f";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"956";"AN_BGO_001_3130a_17";"Scirpus fluitans L.";"o";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"957";"AN_BGO_001_3130a_17";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"958";"AN_BGO_001_3130a_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"959";"AN_BGO_001_3130a_17";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"960";"AN_BGO_001_3130n_17";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"961";"AN_BGO_001_3130n_17";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"962";"AN_BGO_001_3130n_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"963";"AN_BGO_001_3130n_17";"Glyceria maxima (Hartm.) Holmberg";"o";"Glyceria maxima (Hartm.) Holmberg";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"964";"AN_BGO_001_3130n_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"965";"AN_BGO_001_3130n_17";"Lythrum salicaria L.";"f";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"966";"AN_BGO_001_3130n_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"967";"AN_BGO_001_3130n_17";"Polygonum hydropiper L.";"o";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"968";"AN_BGO_001_3130n_17";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"969";"AN_BGO_001_3130n_17";"Juncus canadensis J. Gay ex Laharpe";"o";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"970";"AN_BGO_001_3130n_17";"Lemna minuta Humb., Bonpl. et Kunth";"f";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"971";"AN_BGO_001_3130n_17";"Eleocharis acicularis (L.) Roem. et Schult.";"f";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"972";"AN_BGO_001_3130n_17";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"973";"AN_BGO_001_3130n_17";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"974";"AN_BGO_001_3130n_17";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"975";"AN_BGO_001_3150_17";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"976";"AN_BGO_001_3150_17";"kroossoorten";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"977";"AN_BGO_001_3150_17";"Juncus canadensis J. Gay ex Laharpe";"o";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"978";"AN_BGO_001_3150_17";"Lemna minuta Humb., Bonpl. et Kunth";"f";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"979";"AN_BGO_001_3150_17";"Hydrocharis morsus-ranae L.";"f";"Hydrocharis morsus-ranae L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"980";"AN_BGO_001_3150_17";"Utricularia australis R. Brown";"a";"Utricularia australis R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"981";"AN_GRD_003_3130n_17";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"982";"AN_GRD_003_3130n_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"983";"AN_GRD_003_3130n_17";"Calamagrostis canescens (Weber) Roth";"r";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"984";"AN_GRD_003_3130n_17";"Glyceria maxima (Hartm.) Holmberg";"f";"Glyceria maxima (Hartm.) Holmberg";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"985";"AN_GRD_003_3130n_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"986";"AN_GRD_003_3130n_17";"Lythrum salicaria L.";"f";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"987";"AN_GRD_003_3130n_17";"Polygonum hydropiper L.";"o";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"988";"AN_GRD_003_3130n_17";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"989";"AN_GRD_003_3130n_17";"Juncus canadensis J. Gay ex Laharpe";"o";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"990";"AN_GRD_003_3130n_17";"Lemna minuta Humb., Bonpl. et Kunth";"f";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"991";"AN_GRD_003_3130n_17";"Elatine hexandra (Lapierre) DC.";"o";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"992";"AN_GRD_003_3130n_17";"Eleocharis acicularis (L.) Roem. et Schult.";"f";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"993";"AN_GRD_003_3140_17";"Ceratophyllum demersum L.";"f";"Ceratophyllum demersum L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"994";"AN_GRD_003_3140_17";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"995";"AN_GRD_003_3140_17";"Lemna";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"996";"AN_GRD_003_3140_17";"Spirodela polyrhiza (L.) Schleid.";"r";"Spirodela polyrhiza (L.) Schleid.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"997";"AN_GRD_003_3140_17";"Juncus canadensis J. Gay ex Laharpe";"o";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"998";"AN_GRD_003_3140_17";"Lemna minuta Humb., Bonpl. et Kunth";"f";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"999";"AN_GRD_003_3140_17";"Nitella translucens (Pers.) C. Agardh";"f";"Nitella translucens (Pers.) C. Agardh";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1000";"AN_KVD_003_3130a_17";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1001";"AN_KVD_003_3130a_17";"Agrostis stolonifera L.";"o";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1002";"AN_KVD_003_3130a_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1003";"AN_KVD_003_3130a_17";"kroossoorten";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1004";"AN_KVD_003_3130a_17";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1005";"AN_KVD_003_3130a_17";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1006";"AN_KVD_003_3130a_17";"Lemna minuta Humb., Bonpl. et Kunth";"o";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1007";"AN_KVD_003_3130a_17";"Hypericum elodes L.";"f";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1008";"AN_KVD_003_3130a_17";"Littorella uniflora (L.) Aschers.";"f";"Littorella uniflora (L.) Aschers.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1009";"AN_KVD_003_3130a_17";"Potamogeton polygonifolius Pourr.";"r";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1010";"AN_KVD_003_3130a_17";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1011";"AN_KVD_003_3130a_17";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1012";"AN_KVD_003_3130a_17";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1013";"AN_KVD_003_3130a_17";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1014";"AN_KVD_003_3160_17";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1015";"AN_KVD_003_3160_17";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1016";"AN_KVD_003_3160_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1017";"AN_KVD_003_3160_17";"Lemna";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1018";"AN_KVD_003_3160_17";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1019";"AN_KVD_003_3160_17";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1020";"AN_KVD_003_3160_17";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1021";"AN_KVD_003_3160_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1022";"AN_KVD_003_3160_17";"Lemna";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1023";"AN_KVD_003_3160_17";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1024";"AN_KVD_003_3160_17";"Lemna minuta Humb., Bonpl. et Kunth";"o";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1025";"AN_KVD_003_3160_17";"Utricularia minor L.";"f";"Utricularia minor L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1026";"AN_KVD_003_3160_17";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1027";"AN_KVD_003_3160_17";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1028";"AN_KVD_003_3160_17";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1029";"AN_KVD_003_3160_17";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1030";"AN_KVD_003_3160_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1031";"LI_ABH_011_3160_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1032";"LI_ABH_011_3160_17";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1033";"LI_ABH_011_3160_17";"Juncus effusus L.";"d";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1034";"LI_ABH_011_3160_17";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1035";"LI_ABH_011_3160_17";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1036";"LI_ABH_011_3160_17";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1037";"LI_ABH_011_3160_17";"Juncus effusus L.";"d";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1038";"LI_ABH_011_3160_17";"Rhynchospora alba (L.) Vahl";"r";"Rhynchospora alba (L.) Vahl";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1039";"LI_ABH_011_3160_17";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"r";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1040";"LI_ABH_011_3160_17";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"a";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1041";"LI_ABH_011_3160_17";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1042";"LI_ABH_011_3160_17";"Juncus bulbosus L.";"o";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1043";"LI_ABH_011_3160_17";"Juncus bulbosus L.";"o";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1044";"LI_ABH_011_3160_17";"Juncus effusus L.";"d";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1045";"OV_STB_002_3130a_17";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1046";"OV_STB_002_3130a_17";"Agrostis stolonifera L.";"o";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1047";"OV_STB_002_3130a_17";"Draadwier spec.";"a";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1048";"OV_STB_002_3130a_17";"Glyceria maxima (Hartm.) Holmberg";"o";"Glyceria maxima (Hartm.) Holmberg";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1049";"OV_STB_002_3130a_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1050";"OV_STB_002_3130a_17";"kroossoorten";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1051";"OV_STB_002_3130a_17";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1052";"OV_STB_002_3130a_17";"Potamogeton polygonifolius Pourr.";"f";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
