"Scenario";"Meting";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031009120638";1367026;7140;"7140_oli";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"3";TRUE;365;"365";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 2.0";"Structuur";"strooisellaag";"b";"bedekking strooisellaag";"3";"<=";"30";TRUE;1228;"1228";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 2.0";"Verstoring";"structuurschade";"b";"bedekking structuurschade";"0";"<";"10";TRUE;1282;"1282";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 2.0";"Structuur";"veenmossen";"zb";"bedekking veenmoslaag";"0";">=";"10";FALSE;1324;"1324";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 2.0";"Verstoring";"verbossing";"zb";"bedekking verbossing";"5";"<";"10";TRUE;1380;"1380";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 2.0";"Verstoring";"vergrassing/vermossing";"zb";"bedekking vergrassing/vermossing";"50";"<=";"30";FALSE;1557;"1557";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<";"10";TRUE;1620;"1620";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"39,7888";">=";"30";TRUE;1171;"1171";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Structuur";"bedekking veenmossen";"zb";"bedekking veenmossen";"0";">=";"30";FALSE;1325;"1325";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"0";"<=";"10";TRUE;734;"734";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031009120638";1367026;7140;"7140_oli";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"6";">=";"3";TRUE;366;"366";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"3";"<=";"30";TRUE;1252;"1252";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Verstoring";"structuurschade";"b";"bedekking structuurschade";"0";"<=";"10";TRUE;1296;"1296";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Verstoring";"verbossing";"zb";"bedekking verbossing";"5";"<=";"10";TRUE;1364;"1364";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"50";"<=";"30";FALSE;1543;"1543";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1579;"1579";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031009213148";1367026;7140;"7140_oli";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1624;"1624";"Binnen";"Atlantic";50;9,97272727272727;4,98636363636364
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"22,56";">=";"10";TRUE;980;"980";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";"b";"totale bedekking sleutelsoorten";"1";">=";"30";FALSE;2380;"2380 AND 2379";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";"b";"totale bedekking sleutel- en overige soorten";"10,4844439870127";">=";"50";FALSE;2379;"2380 AND 2379";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"60";"<=";"70";TRUE;1924;"1924";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";"zb";"bedekking drijflaag";NA;">=";"10";NA;681;"681 AND 1004";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";"zb";"bedekking open water";NA;">=";"10";NA;1004;"681 AND 1004";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";"zb";"oppervlakte moeras in ha";NA;">=";"0,1";NA;2289;"2289";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";"zb";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;2261;"2261";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513460105";1388150;7140;"7140_meso";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"4";FALSE;364;"364";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Structuur";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1234;"1234";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Verstoring";"structuurschade";"b";"bedekking structuurschade";"0";"<";"10";TRUE;1280;"1280";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Verstoring";"verbossing";"zb";"bedekking verbossing";"1";"<";"10";TRUE;1381;"1381";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";"zb";"bedekking verruiging/vergrassing/vermossing";"61,18804";"<=";"30";FALSE;1805;"1805 AND 1978";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";"zb";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;1978;"1805 AND 1978";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"22,56";">=";"10";TRUE;966;"966";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Vegetatie";"bedekking sleutel- en overige soorten";"b";"bedekking sleutelsoorten";"3,9502";">=";"30";FALSE;1086;"1086";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Structuur";"dominantie van één soort";"b";"dominantie van een soort excl. draadzegge";"60";"<=";"70";TRUE;1943;"1943";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"63,172";"<=";"10";FALSE;741;"741";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513460105";1388150;7140;"7140_meso";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"=";"0";TRUE;835;"835";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513460105";1388150;7140;"7140_meso";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"3";">=";"4";FALSE;356;"356";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1250;"1250";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Verstoring";"structuurschade";"b";"bedekking structuurschade";"0";"<=";"10";TRUE;1283;"1283";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Verstoring";"verbossing";"zb";"bedekking verbossing";"1";"<=";"10";TRUE;1382;"1382";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"1";"<=";"30";TRUE;1525;"1525";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1574;"1574";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1";"<=";"30";TRUE;1626;"1626";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"13,7512";">=";"10";TRUE;1098;"1098";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking naakte bodem";"1";"<=";"30";TRUE;990;"990 AND 991";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking naakte bodem";"1";">=";"5";FALSE;991;"990 AND 991";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"0";"<=";"30";TRUE;1076;"1076";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815060283";14029138;6120;"6120";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"4";TRUE;320;"320";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"4";"<";"10";TRUE;1427;"1427";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<";"30";TRUE;1467;"1467";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"32,416";"<=";"70";TRUE;1516;"1516";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Verstoring";"vermossing";"zb";"bedekking mossen en korstmossen";"85,2544";"<";"70";FALSE;983;"983";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"12,88";">=";"10";TRUE;1112;"1112";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"1";"<=";"10";TRUE;711;"711";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Structuur";"naakte bodem";"zb";"bedekking naakte bodem";"1";"<=";"30";TRUE;994;"994 AND 992";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Structuur";"naakte bodem";"zb";"bedekking naakte bodem";"1";">=";"5";FALSE;992;"994 AND 992";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815060283";14029138;6120;"6120";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"5";">=";"4";TRUE;319;"319";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1260;"1260";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"4";"<=";"10";TRUE;1428;"1428";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1466;"1466";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"39,6610048";"<=";"50";TRUE;1521;"1521";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"4";"<=";"30";TRUE;1576;"1576";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1656;"1656";"Binnen";"Atlantic";87;0,95;0,8265
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten (excl. heen)";"Afwezig";">=";"f";FALSE;1180;"1180";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";"zb";"dominantie van een soort";"0";"<=";"50";TRUE;1938;"1938";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";"b";"goed ontwikkelde structuur";NA;"=";"1";NA;1984;"1984";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";"zb";"microreliëf aanwezig";"1";"=";"1";TRUE;2149;"2149";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";"zb";"bedekking riet";"0";"<";"90";TRUE;1038;"1038";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";"zb";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"1";"<=";"0";FALSE;771;"771 <= 2363";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120109300668";1403657;1330;"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"2";TRUE;304;"304";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"0";">=";"30";FALSE;1106;"1106";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";"zb";"dominantie van een soort";"0";"<";"70";TRUE;1939;"1939";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";"zb";"differentiatie in zout- en tredplanten";NA;"=";"1";NA;1922;"1922";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 3";"Structuur";"microreliëf";"zb";"bedekking microrelief";"100";">=";"T";TRUE;952;"952";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";"zb";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"1";"<=";"0";FALSE;770;"770 <= 2364";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111004036";1403657;1330;"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";"zb";"bedekking";"Afwezig";"<=";"T";TRUE;659;"659";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120109300668";1403657;1330;"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"2";TRUE;305;"305";"Binnen";"Atlantic";39;5,18125;2,0206875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012521104081";141010;6230;"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"0";">=";"10";FALSE;1136;"1136";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012521020429";141010;6230;"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"4";FALSE;338;"338";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012521104081";141010;6230;"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1265;"1265";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012521104081";141010;6230;"6230_ha";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1401;"1401";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012521104081";141010;6230;"6230_ha";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1718;"1718";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012521104081";141010;6230;"6230_ha";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"8,85070000000001";"<=";"30";TRUE;1815;"1815";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
